change,lnchg,chgcat,oed,wkd,month,dow,mv_IX,mv_f1,mv_f2,mv_Sec1,mv_Sec2,mv_snp,ln_mv_IX,ln_mv_f1,ln_mv_f2,ln_mv_Sec1,ln_mv_Sec2,ln_mv_snp,ln_ln_mv_IX,ln_ln_mv_f1,ln_ln_mv_f2,ln_ln_mv_Sec1,ln_ln_mv_Sec2,ln_ln_mv_snp,IX,f1,f2,Sec1,Sec2,Hi,Lo,snp,ln_IX,ln_f1,ln_f2,ln_Sec1,ln_Sec2,ln_Hi,ln_Lo,ln_snp,ln_ln_IX,ln_ln_f1,ln_ln_f2,ln_ln_Sec1,ln_ln_Sec2,ln_ln_Hi,ln_ln_Lo,ln_ln_snp,1-IX,1-f1,1-f2,1-Sec1,1-Sec2,1-Hi,1-Lo,1-snp,1-ln_IX,1-ln_f1,1-ln_f2,1-ln_Sec1,1-ln_Sec2,1-ln_Hi,1-ln_Lo,1-ln_snp,1-ln_ln_IX,1-ln_ln_f1,1-ln_ln_f2,1-ln_ln_Sec1,1-ln_ln_Sec2,1-ln_ln_Hi,1-ln_ln_Lo,1-ln_ln_snp,2-IX,2-f1,2-f2,2-Sec1,2-Sec2,2-Hi,2-Lo,2-snp,2-ln_IX,2-ln_f1,2-ln_f2,2-ln_Sec1,2-ln_Sec2,2-ln_Hi,2-ln_Lo,2-ln_snp,2-ln_ln_IX,2-ln_ln_f1,2-ln_ln_f2,2-ln_ln_Sec1,2-ln_ln_Sec2,2-ln_ln_Hi,2-ln_ln_Lo,2-ln_ln_snp,3-IX,3-f1,3-f2,3-Sec1,3-Sec2,3-Hi,3-Lo,3-snp,3-ln_IX,3-ln_f1,3-ln_f2,3-ln_Sec1,3-ln_Sec2,3-ln_Hi,3-ln_Lo,3-ln_snp,3-ln_ln_IX,3-ln_ln_f1,3-ln_ln_f2,3-ln_ln_Sec1,3-ln_ln_Sec2,3-ln_ln_Hi,3-ln_ln_Lo,3-ln_ln_snp,4-IX,4-f1,4-f2,4-Sec1,4-Sec2,4-Hi,4-Lo,4-snp,4-ln_IX,4-ln_f1,4-ln_f2,4-ln_Sec1,4-ln_Sec2,4-ln_Hi,4-ln_Lo,4-ln_snp,4-ln_ln_IX,4-ln_ln_f1,4-ln_ln_f2,4-ln_ln_Sec1,4-ln_ln_Sec2,4-ln_ln_Hi,4-ln_ln_Lo,4-ln_ln_snp,5-IX,5-f1,5-f2,5-Sec1,5-Sec2,5-Hi,5-Lo,5-snp,5-ln_IX,5-ln_f1,5-ln_f2,5-ln_Sec1,5-ln_Sec2,5-ln_Hi,5-ln_Lo,5-ln_snp,5-ln_ln_IX,5-ln_ln_f1,5-ln_ln_f2,5-ln_ln_Sec1,5-ln_ln_Sec2,5-ln_ln_Hi,5-ln_ln_Lo,5-ln_ln_snp
0.912169208,-0.091929771,1,-4,96,11,2,36.25120959,33.20064516,30.28766129,25.60120154,425708119.1,1167.054275,3.590472749,3.502569308,3.410740411,3.242639286,19.8692645,7.062238139,1.278283879,1.253496787,1.226929397,2.583441872,2.98917404,1.954762018,60.900002,57.18,52.61,60.19886926,1182938633,1290488486,1172138817,857.390015,4.109233208,4.046204187,3.962906216,4.097653569,20.89126755,20.97828665,20.88209597,6.753892908,1.413236444,1.397779204,1.376977649,2.64600837,3.039331251,3.043487934,3.038892139,1.910119066,64.699997,58.64,54.15,61.73595127,1227368813,1381890362,1198365164,851.809998,4.169761155,4.071417058,3.991757973,4.12286644,20.92813854,21.04671823,20.9042241,6.747363495,1.427858757,1.40399111,1.384231729,2.647795217,3.041094595,3.046744644,3.039951249,1.909151835,72.669998,62.78,56.9,66.09452627,1352067813,1491352763,1338706082,800.030029,4.285928617,4.139636551,4.041295341,4.191085934,21.02490097,21.12294944,21.01496937,6.684649263,1.455337242,1.420607994,1.39656527,2.652614016,3.045707496,3.050360101,3.045235011,1.899813743,80.860001,66.23,59.77,69.72667211,1436964732,1445106822,1295000155,752.440002,4.392719277,4.193133532,4.090503863,4.244582915,21.0857989,21.09144908,20.98177665,6.623321262,1.479948461,1.433448314,1.408668156,2.656376688,3.048599776,3.048867702,3.043654282,1.890596945,74.260002,62.9,56.87,66.22086178,1360324925,1369910587,1259311007,806.580017,4.307572476,4.141546164,4.040767961,4.192995546,21.03098942,21.03801131,20.95383059,6.692803108,1.460374515,1.421069188,1.396434763,2.652748571,3.045997037,3.046330864,3.042321474,1.901032786,67.639999,67.04,57.29,60.31467681,1197734092,1279122755,1180991415,859.119995,4.214199509,4.205289456,4.048126088,4.099575471,20.90369735,20.96944033,20.8896201,6.755908604,1.438459659,1.436343127,1.39825408,2.646144688,3.03992605,3.043066156,3.03925239,1.910417471
1.015274313,0.015158835,6,-5,97,11,3,36.58241928,33.49532258,30.52806452,25.97228342,433497215.5,1162.793952,3.599567778,3.511405805,3.418646409,3.257029947,19.88739593,7.058580968,1.280813776,1.256016471,1.229244686,2.584527974,2.990086161,1.954244035,54.919998,53.18,50.85,55.98768568,1079040196,1210470311,1076140969,887.679993,4.005877544,3.973682386,3.928880122,4.025131768,20.79933778,20.91427481,20.7966473,6.78861131,1.387762669,1.379693218,1.368354429,2.640850847,3.034921148,3.040431931,3.034791786,1.915246401,60.900002,57.18,52.61,60.19886926,1182938633,1290488486,1172138817,857.390015,4.109233208,4.046204187,3.962906216,4.097653569,20.89126755,20.97828665,20.88209597,6.753892908,1.413236444,1.397779204,1.376977649,2.64600837,3.039331251,3.043487934,3.038892139,1.910119066,64.699997,58.64,54.15,61.73595127,1227368813,1381890362,1198365164,851.809998,4.169761155,4.071417058,3.991757973,4.12286644,20.92813854,21.04671823,20.9042241,6.747363495,1.427858757,1.40399111,1.384231729,2.647795217,3.041094595,3.046744644,3.039951249,1.909151835,72.669998,62.78,56.9,66.09452627,1352067813,1491352763,1338706082,800.030029,4.285928617,4.139636551,4.041295341,4.191085934,21.02490097,21.12294944,21.01496937,6.684649263,1.455337242,1.420607994,1.39656527,2.652614016,3.045707496,3.050360101,3.045235011,1.899813743,80.860001,66.23,59.77,69.72667211,1436964732,1445106822,1295000155,752.440002,4.392719277,4.193133532,4.090503863,4.244582915,21.0857989,21.09144908,20.98177665,6.623321262,1.479948461,1.433448314,1.408668156,2.656376688,3.048599776,3.048867702,3.043654282,1.890596945,74.260002,62.9,56.87,66.22086178,1360324925,1369910587,1259311007,806.580017,4.307572476,4.141546164,4.040767961,4.192995546,21.03098942,21.03801131,20.95383059,6.692803108,1.460374515,1.421069188,1.396434763,2.652748571,3.045997037,3.046330864,3.042321474,1.901032786
1.129926727,0.122152787,7,-6,99,11,5,36.86209669,33.75427419,30.75120968,26.30702096,440407127.6,1158.842581,3.607183833,3.519107052,3.425929333,3.26983586,19.90321015,7.055177011,1.282927366,1.258207279,1.231372773,2.585493479,2.990881033,1.953761675,55.279999,53.21,50.6,56.01926956,1095521794,1135590804,1032605408,896.23999,4.012411161,3.974246349,3.923951576,4.025695731,20.81449661,20.85041888,20.75535097,6.798208223,1.389392348,1.379835132,1.367099201,2.640891057,3.035649696,3.037374038,3.032804091,1.916659081,54.919998,53.18,50.85,55.98768568,1079040196,1210470311,1076140969,887.679993,4.005877544,3.973682386,3.928880122,4.025131768,20.79933778,20.91427481,20.7966473,6.78861131,1.387762669,1.379693218,1.368354429,2.640850847,3.034921148,3.040431931,3.034791786,1.915246401,60.900002,57.18,52.61,60.19886926,1182938633,1290488486,1172138817,857.390015,4.109233208,4.046204187,3.962906216,4.097653569,20.89126755,20.97828665,20.88209597,6.753892908,1.413236444,1.397779204,1.376977649,2.64600837,3.039331251,3.043487934,3.038892139,1.910119066,64.699997,58.64,54.15,61.73595127,1227368813,1381890362,1198365164,851.809998,4.169761155,4.071417058,3.991757973,4.12286644,20.92813854,21.04671823,20.9042241,6.747363495,1.427858757,1.40399111,1.384231729,2.647795217,3.041094595,3.046744644,3.039951249,1.909151835,72.669998,62.78,56.9,66.09452627,1352067813,1491352763,1338706082,800.030029,4.285928617,4.139636551,4.041295341,4.191085934,21.02490097,21.12294944,21.01496937,6.684649263,1.455337242,1.420607994,1.39656527,2.652614016,3.045707496,3.050360101,3.045235011,1.899813743,80.860001,66.23,59.77,69.72667211,1436964732,1445106822,1295000155,752.440002,4.392719277,4.193133532,4.090503863,4.244582915,21.0857989,21.09144908,20.98177665,6.623321262,1.479948461,1.433448314,1.408668156,2.656376688,3.048599776,3.048867702,3.043654282,1.890596945
0.981385314,-0.01879012,2,-7,1,12,1,37.1401612,34.0116129,30.97306452,26.64073848,447447612.6,1154.963872,3.614698896,3.526702022,3.43311794,3.282441566,19.91907002,7.051824343,1.285008559,1.260363163,1.233468869,2.58644298,2.991677565,1.953286355,68.510002,60.45,56.29,63.64151184,1237859355,1248824061,1111362916,816.210022,4.226979749,4.101816577,4.030516899,4.153265959,20.9366494,20.94546819,20.82885295,6.704671702,1.441487731,1.411429943,1.393894631,2.649945407,3.041501183,3.041922308,3.036339187,1.902804552,55.279999,53.21,50.6,56.01926956,1095521794,1135590804,1032605408,896.23999,4.012411161,3.974246349,3.923951576,4.025695731,20.81449661,20.85041888,20.75535097,6.798208223,1.389392348,1.379835132,1.367099201,2.640891057,3.035649696,3.037374038,3.032804091,1.916659081,54.919998,53.18,50.85,55.98768568,1079040196,1210470311,1076140969,887.679993,4.005877544,3.973682386,3.928880122,4.025131768,20.79933778,20.91427481,20.7966473,6.78861131,1.387762669,1.379693218,1.368354429,2.640850847,3.034921148,3.040431931,3.034791786,1.915246401,60.900002,57.18,52.61,60.19886926,1182938633,1290488486,1172138817,857.390015,4.109233208,4.046204187,3.962906216,4.097653569,20.89126755,20.97828665,20.88209597,6.753892908,1.413236444,1.397779204,1.376977649,2.64600837,3.039331251,3.043487934,3.038892139,1.910119066,64.699997,58.64,54.15,61.73595127,1227368813,1381890362,1198365164,851.809998,4.169761155,4.071417058,3.991757973,4.12286644,20.92813854,21.04671823,20.9042241,6.747363495,1.427858757,1.40399111,1.384231729,2.647795217,3.041094595,3.046744644,3.039951249,1.909151835,72.669998,62.78,56.9,66.09452627,1352067813,1491352763,1338706082,800.030029,4.285928617,4.139636551,4.041295341,4.191085934,21.02490097,21.12294944,21.01496937,6.684649263,1.455337242,1.420607994,1.39656527,2.652614016,3.045707496,3.050360101,3.045235011,1.899813743
0.995988151,-0.004019918,3,-8,2,12,2,37.54241929,34.33854839,31.24854839,27.04362948,455736804.9,1150.223226,3.625471475,3.536268583,3.441972923,3.297451469,19.93742602,7.047711312,1.287984342,1.263072099,1.236044831,2.587572398,2.99259867,1.952702928,62.98,57.93,55.3,60.98846619,1214816991,1293869736,1204773201,848.809998,4.142817216,4.059235385,4.012772909,4.110684767,20.91785928,20.98090336,20.90955717,6.743835366,1.421376043,1.400994627,1.389482501,2.646932295,3.040603305,3.04361266,3.040206335,1.908628809,68.510002,60.45,56.29,63.64151184,1237859355,1248824061,1111362916,816.210022,4.226979749,4.101816577,4.030516899,4.153265959,20.9366494,20.94546819,20.82885295,6.704671702,1.441487731,1.411429943,1.393894631,2.649945407,3.041501183,3.041922308,3.036339187,1.902804552,55.279999,53.21,50.6,56.01926956,1095521794,1135590804,1032605408,896.23999,4.012411161,3.974246349,3.923951576,4.025695731,20.81449661,20.85041888,20.75535097,6.798208223,1.389392348,1.379835132,1.367099201,2.640891057,3.035649696,3.037374038,3.032804091,1.916659081,54.919998,53.18,50.85,55.98768568,1079040196,1210470311,1076140969,887.679993,4.005877544,3.973682386,3.928880122,4.025131768,20.79933778,20.91427481,20.7966473,6.78861131,1.387762669,1.379693218,1.368354429,2.640850847,3.034921148,3.040431931,3.034791786,1.915246401,60.900002,57.18,52.61,60.19886926,1182938633,1290488486,1172138817,857.390015,4.109233208,4.046204187,3.962906216,4.097653569,20.89126755,20.97828665,20.88209597,6.753892908,1.413236444,1.397779204,1.376977649,2.64600837,3.039331251,3.043487934,3.038892139,1.910119066,64.699997,58.64,54.15,61.73595127,1227368813,1381890362,1198365164,851.809998,4.169761155,4.071417058,3.991757973,4.12286644,20.92813854,21.04671823,20.9042241,6.747363495,1.427858757,1.40399111,1.384231729,2.647795217,3.041094595,3.046744644,3.039951249,1.909151835
1.069462353,0.067156048,7,-9,3,12,3,37.86032252,34.62040323,31.50145161,27.40811012,463587940.5,1146.095242,3.633903665,3.544443197,3.450033628,3.310838959,19.95450666,7.044116002,1.29030746,1.26538108,1.238383978,2.588578663,2.993455015,1.952192659,60.720001,57.73,55.21,60.77790701,1209943329,1313441056,1196047434,870.73999,4.10627315,4.055776969,4.011144096,4.107226351,20.91383936,20.99591629,20.90228815,6.769343413,1.412515841,1.400142277,1.389076511,2.646687173,3.04041111,3.044327956,3.039858634,1.912404097,62.98,57.93,55.3,60.98846619,1214816991,1293869736,1204773201,848.809998,4.142817216,4.059235385,4.012772909,4.110684767,20.91785928,20.98090336,20.90955717,6.743835366,1.421376043,1.400994627,1.389482501,2.646932295,3.040603305,3.04361266,3.040206335,1.908628809,68.510002,60.45,56.29,63.64151184,1237859355,1248824061,1111362916,816.210022,4.226979749,4.101816577,4.030516899,4.153265959,20.9366494,20.94546819,20.82885295,6.704671702,1.441487731,1.411429943,1.393894631,2.649945407,3.041501183,3.041922308,3.036339187,1.902804552,55.279999,53.21,50.6,56.01926956,1095521794,1135590804,1032605408,896.23999,4.012411161,3.974246349,3.923951576,4.025695731,20.81449661,20.85041888,20.75535097,6.798208223,1.389392348,1.379835132,1.367099201,2.640891057,3.035649696,3.037374038,3.032804091,1.916659081,54.919998,53.18,50.85,55.98768568,1079040196,1210470311,1076140969,887.679993,4.005877544,3.973682386,3.928880122,4.025131768,20.79933778,20.91427481,20.7966473,6.78861131,1.387762669,1.379693218,1.368354429,2.640850847,3.034921148,3.040431931,3.034791786,1.915246401,60.900002,57.18,52.61,60.19886926,1182938633,1290488486,1172138817,857.390015,4.109233208,4.046204187,3.962906216,4.097653569,20.89126755,20.97828665,20.88209597,6.753892908,1.413236444,1.397779204,1.376977649,2.64600837,3.039331251,3.043487934,3.038892139,1.910119066
0.972032942,-0.028365584,2,9,4,12,4,38.16354833,34.90290323,31.75774194,27.77244454,471440895.1,1142.135403,3.641880828,3.552570013,3.458136536,3.324044326,19.9713043,7.04065495,1.292500259,1.267671289,1.240729871,2.589570247,2.994296458,1.951701198,63.639999,60.49,57.62,63.68362368,1293988840,1329168615,1237975087,845.219971,4.153242188,4.102478062,4.05386973,4.153927444,20.98099541,21.00781948,20.93674289,6.739596914,1.423889279,1.411591197,1.399671914,2.649992143,3.043617047,3.044894725,3.041505648,1.908000118,60.720001,57.73,55.21,60.77790701,1209943329,1313441056,1196047434,870.73999,4.10627315,4.055776969,4.011144096,4.107226351,20.91383936,20.99591629,20.90228815,6.769343413,1.412515841,1.400142277,1.389076511,2.646687173,3.04041111,3.044327956,3.039858634,1.912404097,62.98,57.93,55.3,60.98846619,1214816991,1293869736,1204773201,848.809998,4.142817216,4.059235385,4.012772909,4.110684767,20.91785928,20.98090336,20.90955717,6.743835366,1.421376043,1.400994627,1.389482501,2.646932295,3.040603305,3.04361266,3.040206335,1.908628809,68.510002,60.45,56.29,63.64151184,1237859355,1248824061,1111362916,816.210022,4.226979749,4.101816577,4.030516899,4.153265959,20.9366494,20.94546819,20.82885295,6.704671702,1.441487731,1.411429943,1.393894631,2.649945407,3.041501183,3.041922308,3.036339187,1.902804552,55.279999,53.21,50.6,56.01926956,1095521794,1135590804,1032605408,896.23999,4.012411161,3.974246349,3.923951576,4.025695731,20.81449661,20.85041888,20.75535097,6.798208223,1.389392348,1.379835132,1.367099201,2.640891057,3.035649696,3.037374038,3.032804091,1.916659081,54.919998,53.18,50.85,55.98768568,1079040196,1210470311,1076140969,887.679993,4.005877544,3.973682386,3.928880122,4.025131768,20.79933778,20.91427481,20.7966473,6.78861131,1.387762669,1.379693218,1.368354429,2.640850847,3.034921148,3.040431931,3.034791786,1.915246401
0.930066775,-0.072498894,1,8,5,12,5,38.48983865,35.2075,32.03314516,28.16010132,480009299.7,1137.996532,3.650394275,3.561259128,3.466771153,3.337906129,19.98931604,7.037024568,1.294835182,1.27011417,1.243223657,2.590610066,2.995197933,1.951185434,59.93,58.32,56.75,61.39905658,1257799779,1415003824,1245910614,876.070007,4.093177214,4.065945088,4.038655656,4.11739447,20.95262982,21.07039807,20.94313252,6.775446004,1.409321494,1.40264621,1.395911878,2.647407687,3.042264167,3.04786912,3.041810789,1.913305196,63.639999,60.49,57.62,63.68362368,1293988840,1329168615,1237975087,845.219971,4.153242188,4.102478062,4.05386973,4.153927444,20.98099541,21.00781948,20.93674289,6.739596914,1.423889279,1.411591197,1.399671914,2.649992143,3.043617047,3.044894725,3.041505648,1.908000118,60.720001,57.73,55.21,60.77790701,1209943329,1313441056,1196047434,870.73999,4.10627315,4.055776969,4.011144096,4.107226351,20.91383936,20.99591629,20.90228815,6.769343413,1.412515841,1.400142277,1.389076511,2.646687173,3.04041111,3.044327956,3.039858634,1.912404097,62.98,57.93,55.3,60.98846619,1214816991,1293869736,1204773201,848.809998,4.142817216,4.059235385,4.012772909,4.110684767,20.91785928,20.98090336,20.90955717,6.743835366,1.421376043,1.400994627,1.389482501,2.646932295,3.040603305,3.04361266,3.040206335,1.908628809,68.510002,60.45,56.29,63.64151184,1237859355,1248824061,1111362916,816.210022,4.226979749,4.101816577,4.030516899,4.153265959,20.9366494,20.94546819,20.82885295,6.704671702,1.441487731,1.411429943,1.393894631,2.649945407,3.041501183,3.041922308,3.036339187,1.902804552,55.279999,53.21,50.6,56.01926956,1095521794,1135590804,1032605408,896.23999,4.012411161,3.974246349,3.923951576,4.025695731,20.81449661,20.85041888,20.75535097,6.798208223,1.389392348,1.379835132,1.367099201,2.640891057,3.035649696,3.037374038,3.032804091,1.916659081
1.009332801,0.00928952,5,7,6,12,1,38.77862896,35.48629032,32.29685484,28.5236256,488170292.2,1134.291532,3.657869295,3.569146434,3.474969852,3.350732712,20.00617486,7.033763535,1.296880818,1.272326473,1.245585803,2.591571268,2.996040969,1.950721916,58.490002,55.26,54.67,58.17750115,1169837785,1201180224,1149753211,909.700012,4.068855834,4.012049319,4.001315113,4.063498702,20.88013093,20.90657043,20.86281316,6.813114888,1.403361838,1.389302163,1.386623085,2.643582696,3.038798034,3.040063484,3.037968299,1.918849415,59.93,58.32,56.75,61.39905658,1257799779,1415003824,1245910614,876.070007,4.093177214,4.065945088,4.038655656,4.11739447,20.95262982,21.07039807,20.94313252,6.775446004,1.409321494,1.40264621,1.395911878,2.647407687,3.042264167,3.04786912,3.041810789,1.913305196,63.639999,60.49,57.62,63.68362368,1293988840,1329168615,1237975087,845.219971,4.153242188,4.102478062,4.05386973,4.153927444,20.98099541,21.00781948,20.93674289,6.739596914,1.423889279,1.411591197,1.399671914,2.649992143,3.043617047,3.044894725,3.041505648,1.908000118,60.720001,57.73,55.21,60.77790701,1209943329,1313441056,1196047434,870.73999,4.10627315,4.055776969,4.011144096,4.107226351,20.91383936,20.99591629,20.90228815,6.769343413,1.412515841,1.400142277,1.389076511,2.646687173,3.04041111,3.044327956,3.039858634,1.912404097,62.98,57.93,55.3,60.98846619,1214816991,1293869736,1204773201,848.809998,4.142817216,4.059235385,4.012772909,4.110684767,20.91785928,20.98090336,20.90955717,6.743835366,1.421376043,1.400994627,1.389482501,2.646932295,3.040603305,3.04361266,3.040206335,1.908628809,68.510002,60.45,56.29,63.64151184,1237859355,1248824061,1111362916,816.210022,4.226979749,4.101816577,4.030516899,4.153265959,20.9366494,20.94546819,20.82885295,6.704671702,1.441487731,1.411429943,1.393894631,2.649945407,3.041501183,3.041922308,3.036339187,1.902804552
0.960992634,-0.039788535,2,6,7,12,2,39.06217736,35.74766129,32.54516129,28.86615767,495623326.8,1130.82242,3.665154668,3.576484849,3.482628703,3.362669894,20.02132677,7.030700452,1.298870536,1.274380432,1.247787383,2.592464991,2.996798044,1.950286338,58.91,56.4,55.38,59.37768847,1180755648,1199428368,1133968398,888.669983,4.076010856,4.032469159,4.014218518,4.083918541,20.88942045,20.90511092,20.84898917,6.789725944,1.405118779,1.394378883,1.389842688,2.645033617,3.039242832,3.039993671,3.037305466,1.915410579,58.490002,55.26,54.67,58.17750115,1169837785,1201180224,1149753211,909.700012,4.068855834,4.012049319,4.001315113,4.063498702,20.88013093,20.90657043,20.86281316,6.813114888,1.403361838,1.389302163,1.386623085,2.643582696,3.038798034,3.040063484,3.037968299,1.918849415,59.93,58.32,56.75,61.39905658,1257799779,1415003824,1245910614,876.070007,4.093177214,4.065945088,4.038655656,4.11739447,20.95262982,21.07039807,20.94313252,6.775446004,1.409321494,1.40264621,1.395911878,2.647407687,3.042264167,3.04786912,3.041810789,1.913305196,63.639999,60.49,57.62,63.68362368,1293988840,1329168615,1237975087,845.219971,4.153242188,4.102478062,4.05386973,4.153927444,20.98099541,21.00781948,20.93674289,6.739596914,1.423889279,1.411591197,1.399671914,2.649992143,3.043617047,3.044894725,3.041505648,1.908000118,60.720001,57.73,55.21,60.77790701,1209943329,1313441056,1196047434,870.73999,4.10627315,4.055776969,4.011144096,4.107226351,20.91383936,20.99591629,20.90228815,6.769343413,1.412515841,1.400142277,1.389076511,2.646687173,3.04041111,3.044327956,3.039858634,1.912404097,62.98,57.93,55.3,60.98846619,1214816991,1293869736,1204773201,848.809998,4.142817216,4.059235385,4.012772909,4.110684767,20.91785928,20.98090336,20.90955717,6.743835366,1.421376043,1.400994627,1.389482501,2.646932295,3.040603305,3.04361266,3.040206335,1.908628809
1.000715158,0.000714902,4,5,8,12,3,39.36612898,36.02814516,32.80629032,29.22518568,503282410.3,1127.021129,3.672905776,3.584300443,3.490620275,3.375030861,20.03666202,7.027333262,1.300983113,1.276563321,1.25007945,2.5933896,2.997563697,1.949807297,55.73,55.26,54.44,58.17750115,1134697481,1225272061,1108509378,899.23999,4.020518602,4.012049319,3.997099178,4.063498702,20.84963192,20.92642875,20.82628205,6.801549951,1.3914109,1.389302163,1.385568892,2.643582696,3.037336294,3.041012893,3.036215749,1.91715052,58.91,56.4,55.38,59.37768847,1180755648,1199428368,1133968398,888.669983,4.076010856,4.032469159,4.014218518,4.083918541,20.88942045,20.90511092,20.84898917,6.789725944,1.405118779,1.394378883,1.389842688,2.645033617,3.039242832,3.039993671,3.037305466,1.915410579,58.490002,55.26,54.67,58.17750115,1169837785,1201180224,1149753211,909.700012,4.068855834,4.012049319,4.001315113,4.063498702,20.88013093,20.90657043,20.86281316,6.813114888,1.403361838,1.389302163,1.386623085,2.643582696,3.038798034,3.040063484,3.037968299,1.918849415,59.93,58.32,56.75,61.39905658,1257799779,1415003824,1245910614,876.070007,4.093177214,4.065945088,4.038655656,4.11739447,20.95262982,21.07039807,20.94313252,6.775446004,1.409321494,1.40264621,1.395911878,2.647407687,3.042264167,3.04786912,3.041810789,1.913305196,63.639999,60.49,57.62,63.68362368,1293988840,1329168615,1237975087,845.219971,4.153242188,4.102478062,4.05386973,4.153927444,20.98099541,21.00781948,20.93674289,6.739596914,1.423889279,1.411591197,1.399671914,2.649992143,3.043617047,3.044894725,3.041505648,1.908000118,60.720001,57.73,55.21,60.77790701,1209943329,1313441056,1196047434,870.73999,4.10627315,4.055776969,4.011144096,4.107226351,20.91383936,20.99591629,20.90228815,6.769343413,1.412515841,1.400142277,1.389076511,2.646687173,3.04041111,3.044327956,3.039858634,1.912404097
0.999455952,-0.000544196,4,4,9,12,4,39.64661285,36.30556452,33.06193548,29.5787469,510650251.8,1123.304193,3.680005518,3.591971022,3.498382635,3.387056093,20.05119548,7.024029794,1.302914252,1.278701083,1.252300757,2.594288277,2.998288777,1.949337098,55.779999,55.06,55.32,57.96694197,1135508968,1152768438,1080986867,873.590027,4.021415364,4.0084235,4.013134507,4.059872882,20.85034682,20.86543222,20.80114023,6.772611189,1.391633921,1.388398022,1.389572608,2.643324845,3.037370582,3.038093829,3.035007804,1.912886713,55.73,55.26,54.44,58.17750115,1134697481,1225272061,1108509378,899.23999,4.020518602,4.012049319,3.997099178,4.063498702,20.84963192,20.92642875,20.82628205,6.801549951,1.3914109,1.389302163,1.385568892,2.643582696,3.037336294,3.041012893,3.036215749,1.91715052,58.91,56.4,55.38,59.37768847,1180755648,1199428368,1133968398,888.669983,4.076010856,4.032469159,4.014218518,4.083918541,20.88942045,20.90511092,20.84898917,6.789725944,1.405118779,1.394378883,1.389842688,2.645033617,3.039242832,3.039993671,3.037305466,1.915410579,58.490002,55.26,54.67,58.17750115,1169837785,1201180224,1149753211,909.700012,4.068855834,4.012049319,4.001315113,4.063498702,20.88013093,20.90657043,20.86281316,6.813114888,1.403361838,1.389302163,1.386623085,2.643582696,3.038798034,3.040063484,3.037968299,1.918849415,59.93,58.32,56.75,61.39905658,1257799779,1415003824,1245910614,876.070007,4.093177214,4.065945088,4.038655656,4.11739447,20.95262982,21.07039807,20.94313252,6.775446004,1.409321494,1.40264621,1.395911878,2.647407687,3.042264167,3.04786912,3.041810789,1.913305196,63.639999,60.49,57.62,63.68362368,1293988840,1329168615,1237975087,845.219971,4.153242188,4.102478062,4.05386973,4.153927444,20.98099541,21.00781948,20.93674289,6.739596914,1.423889279,1.411591197,1.399671914,2.649992143,3.043617047,3.044894725,3.041505648,1.908000118
1.010105159,0.010054444,5,3,10,12,5,39.92604833,36.57983871,33.32516129,29.92955703,517986591.2,1119.454677,3.687028951,3.599497234,3.506312706,3.398846521,20.06545991,7.02059695,1.304820971,1.280794178,1.254564974,2.595168623,2.998999925,1.94884825,54.279999,54.58,54.46,57.46159994,1134891197,1215118733,1122386716,879.72998,3.994155817,3.999667515,3.997466487,4.051116898,20.84980262,20.91810763,20.83872325,6.779615019,1.384832247,1.386211236,1.385660782,2.642701887,3.037344482,3.040615178,3.036812951,1.913920319,55.779999,55.06,55.32,57.96694197,1135508968,1152768438,1080986867,873.590027,4.021415364,4.0084235,4.013134507,4.059872882,20.85034682,20.86543222,20.80114023,6.772611189,1.391633921,1.388398022,1.389572608,2.643324845,3.037370582,3.038093829,3.035007804,1.912886713,55.73,55.26,54.44,58.17750115,1134697481,1225272061,1108509378,899.23999,4.020518602,4.012049319,3.997099178,4.063498702,20.84963192,20.92642875,20.82628205,6.801549951,1.3914109,1.389302163,1.385568892,2.643582696,3.037336294,3.041012893,3.036215749,1.91715052,58.91,56.4,55.38,59.37768847,1180755648,1199428368,1133968398,888.669983,4.076010856,4.032469159,4.014218518,4.083918541,20.88942045,20.90511092,20.84898917,6.789725944,1.405118779,1.394378883,1.389842688,2.645033617,3.039242832,3.039993671,3.037305466,1.915410579,58.490002,55.26,54.67,58.17750115,1169837785,1201180224,1149753211,909.700012,4.068855834,4.012049319,4.001315113,4.063498702,20.88013093,20.90657043,20.86281316,6.813114888,1.403361838,1.389302163,1.386623085,2.643582696,3.038798034,3.040063484,3.037968299,1.918849415,59.93,58.32,56.75,61.39905658,1257799779,1415003824,1245910614,876.070007,4.093177214,4.065945088,4.038655656,4.11739447,20.95262982,21.07039807,20.94313252,6.775446004,1.409321494,1.40264621,1.395911878,2.647407687,3.042264167,3.04786912,3.041810789,1.913305196
